type	 study.study_id	 participant.study_participant_id	 sample.sample_id	file_name	file_type	file_description	file_size	md5sum	experimental_strategy_and_data_subtypes	submission_version	checksum_value	checksum_algorithm	file_mapping_level	release_datetime	is_supplementary_file	entityid
file				DUPLICATE_FILENAME_1/0000321972_S1_R1_001.fastq.gz			2214766112	c96ee96c1e7e8fa385287bc9878b286b								syn68527550
file				DUPLICATE_FILENAME_1/0000321972_S1_R2_001.fastq.gz			2449424209	16e0a27c3fa3dbfb24b955f8f154a6d8								syn68527554
file				DUPLICATE_FILENAME_1/0000340456_S1_R1_001.fastq.gz			2001942799	9151df1b4044fa7df13d5fcdb06b1079								syn68527639
file				DUPLICATE_FILENAME_1/0000340456_S1_R2_001.fastq.gz			2173545327	84fad0fc2edb683e2ece50419692a4a2								syn68527643
file				DUPLICATE_FILENAME_1/0000340463_S2_R1_001.fastq.gz			1915215101	f45bfceff0b69bdcdb4ef9449a28c476								syn68527645
file				DUPLICATE_FILENAME_1/0000340463_S2_R2_001.fastq.gz			2075039940	e77fe0d088fc49e3936f3423361245d6								syn68527648
file				DUPLICATE_FILENAME_1/0000340469_S1_R1_001.fastq.gz			2013214601	1a04a3ebb4ace6a90e5bce926e5aa54e								syn68527650
file				DUPLICATE_FILENAME_1/0000340469_S1_R2_001.fastq.gz			2211547387	4cea55dcd4388767b8b33e0c8c838f85								syn68527661
file				DUPLICATE_FILENAME_1/0000346152_S1_R1_001.fastq.gz			1923272861	f2d780a3318c0e2dfe5a8d1a36150510								syn68527669
file				DUPLICATE_FILENAME_1/0000346152_S1_R2_001.fastq.gz			2124124806	c04f5b386f01b92c1e361793ffc7e4bf								syn68527671
file				DUPLICATE_FILENAME_1/0000366871_R1.fastq.gz			3093066556	5dedd7baed34076add9f84e64a6ffd28								syn68527675
file				DUPLICATE_FILENAME_1/0000366871_R2.fastq.gz			3442818449	9bd7d947a1dec210d08f5399e02fa075								syn68527693
file				DUPLICATE_FILENAME_1/0000367988_R1.fastq.gz			1626933115	ac1d68e1050f8cbe79b13b0303f4db4b								syn68527702
file				DUPLICATE_FILENAME_1/0000367988_R2.fastq.gz			1831988133	662fc998e103ed066329a565fe693ed3								syn68527707
file				DUPLICATE_FILENAME_1/0000368070_S1_R1_001.fastq.gz			1547503723	d3cae676aaa944ad57dc07026aad90a9								syn68527711
file				DUPLICATE_FILENAME_1/0000368070_S1_R2_001.fastq.gz			1754168689	7e7d208b259e68dfb0e07d271613c972								syn68527719
file				DUPLICATE_FILENAME_1/0000368112_S1_R1_001.fastq.gz			2375728373	3f800a692d81c92b106dd0d8ccc159d0								syn68527730
file				DUPLICATE_FILENAME_1/0000368112_S1_R2_001.fastq.gz			2633642588	bf75db65a79f7a1f2fbe89e7dab15d16								syn68527741
file				DUPLICATE_FILENAME_1/0000382610_R1.fastq.gz			2044756355	442571fba624d8cd3706101b281f7e78								syn68527777
file				DUPLICATE_FILENAME_1/0000382610_R2.fastq.gz			2325177053	3037337c532886e849c372dff2f73bc5								syn68527778
file				DUPLICATE_FILENAME_1/0000382748_S1_R1_001.fastq.gz			2127291748	51eb529d9d2ce36ece25fe228e5c3596								syn68527780
file				DUPLICATE_FILENAME_1/0000382748_S1_R2_001.fastq.gz			2368544663	92a261b2fdd0a181db4b878f3a01607f								syn68527790
file				DUPLICATE_FILENAME_1/0000394763_S1_R1_001.fastq.gz			2101101226	169f7e445af1fd14bc24e5356e9144ac								syn68527837
file				DUPLICATE_FILENAME_1/0000394763_S1_R2_001.fastq.gz			2422773525	ae091ec482b4f7f38056803f7f59964c								syn68527846
file				DUPLICATE_FILENAME_1/0000394880_R1.fastq.gz			2578249702	d61c22243b16d62de04ebd1d16d41beb								syn68527849
file				DUPLICATE_FILENAME_1/0000394880_R2.fastq.gz			2885575038	b289ae2b292d2c0f0be158bd05a37e86								syn68527865
file				DUPLICATE_FILENAME_1/0000399183_R1.fastq.gz			2220353152	be653de80e58b7cefd482881008d11e8								syn68527867
file				DUPLICATE_FILENAME_1/0000399183_R2.fastq.gz			2634130113	31b7908a972f34e33eb2d0eebe546b15								syn68527876
file				DUPLICATE_FILENAME_1/0000404813_R1.fastq.gz			1367646712	56ca71df3b162cc82fb9cd9de7601d62								syn68527878
file				DUPLICATE_FILENAME_1/0000404813_R2.fastq.gz			1740044479	34f5a7cae7d8e314c2c2cdce0983ce5b								syn68527890
file				DUPLICATE_FILENAME_1/0000424110_R1.fastq.gz			1886048700	ef91c92ab5d269dc9e90e40cfbb70bc2								syn68527897
file				DUPLICATE_FILENAME_1/0000424110_R2.fastq.gz			2206938378	df9bd6451c04197c4d13f192205a5f41								syn68527906
file				DUPLICATE_FILENAME_1/0000424126_R1.fastq.gz			2936854319	9165130b8408d5916f5d566e91677971								syn68527926
file				DUPLICATE_FILENAME_1/0000424126_R2.fastq.gz			3305631821	21d9f65ced8934ac30b5c355e2c80ad4								syn68527937
file				DUPLICATE_FILENAME_1/0000434093_R1.fastq.gz			2207881347	75798c4b16a9a9c083d3af5c8fd22fdb								syn68527944
file				DUPLICATE_FILENAME_1/0000434093_R2.fastq.gz			2487545440	9a0ab5a3acb2c999f32533077a9e5a14								syn68527955
file				DUPLICATE_FILENAME_1/0000434105_R1.fastq.gz			1646364031	3f41833c64544215157c1136c0f0136c								syn68527957
file				DUPLICATE_FILENAME_1/0000434105_R2.fastq.gz			1838550050	fe697b8ab33b8d7a8f77371131710e3a								syn68527985
file				DUPLICATE_FILENAME_1/0000434568_R1.fastq.gz			1108393427	ae52a8faa38306db4224f6139405f47a								syn68528000
file				DUPLICATE_FILENAME_1/0000434568_R2.fastq.gz			1276279046	67e555e448e43be790adc75dc174758e								syn68528001
file				DUPLICATE_FILENAME_1/0000446970_R1.fastq.gz			808287451	dd272df79915ae785050b9d061fc58b5								syn68528002
file				DUPLICATE_FILENAME_1/0000446970_R2.fastq.gz			943160370	eaa50fd7e4416839377cdf1f2d0eac9d								syn68528005
file				DUPLICATE_FILENAME_1/0000447031_R1.fastq.gz			929586984	ac466b32e6daaf96ecd82783580ec933								syn68528012
file				DUPLICATE_FILENAME_1/0000447031_R2.fastq.gz			1063574027	992e87e04a6ac1c0e8f0f718742be701								syn68528013
file				DUPLICATE_FILENAME_1/0000447063_R1.fastq.gz			1487728666	740f7e4697fcc88b6db8fac8312650a3								syn68528017
file				DUPLICATE_FILENAME_1/0000447063_R2.fastq.gz			1638461212	2bbfaae7c091c1d75fddb2ba3654305e								syn68528020
file				DUPLICATE_FILENAME_1/0000447194_R1.fastq.gz			1345161496	9863506be11ff01e9aa84d06e9dc3a63								syn68528023
file				DUPLICATE_FILENAME_1/0000303169.bam			6831442420	1abcfc70adc59720ea18171b70699c88								syn68528031
file				DUPLICATE_FILENAME_1/0000319997.bam			14350872150	4c6e34f9ee64670ba72ffcdcb3ad48e4								syn68528078
file				DUPLICATE_FILENAME_1/0000320079.bam			10696919217	6d44b93768fc691a6a709104ba4f5f7e								syn68528089
file				DUPLICATE_FILENAME_1/0000320245.bam			10520624316	8a5fe6b675b1288636a3982af85f04c5								syn68528185
file				DUPLICATE_FILENAME_1/0000321972.bam			11534532608	52f33cac161ffa7942c302e984b352c6								syn68528286
file				DUPLICATE_FILENAME_1/0000340456.bam			18223343973	1a7fa4c49740eea4af066ffe2cb0c148								syn68528334
file				DUPLICATE_FILENAME_1/0000340463.bam			18170651552	c3a9583d35e3c0104c25d5df1577ba44								syn68528399
file				DUPLICATE_FILENAME_1/0000346152.bam			12145446535	64afc534420748d2ebef014553b2b528								syn68528400
file				DUPLICATE_FILENAME_1/0000265770.bam			1327899477	7a8ace16fdea1d52a908c6a760853b04								syn68528202
file				DUPLICATE_FILENAME_2/0000303169.bam			529016503	78a7d853fce8872ca9839170ad40fa9a								syn68528204
file				DUPLICATE_FILENAME_2/0000319997.bam			2570732979	f58f8ba2d302110fcf9fd31b580f8847								syn68528216
file				DUPLICATE_FILENAME_2/0000320079.bam			1264959533	265281e68e1fba4b698f70d2ca920b8e								syn68528222
file				DUPLICATE_FILENAME_1/0000320114.bam			1761591040	c36b4d92aa625b476d187f7feb97a484								syn68528227
file				DUPLICATE_FILENAME_2/0000320245.bam			902602756	45645679fdb0b8c132473992530e59c5								syn68528229
file				DUPLICATE_FILENAME_1/0000320296.bam			824750546	5e1ccf4104b187afa13364600735d21a								syn68528230
file				DUPLICATE_FILENAME_1/0000321912.bam			1896713041	711ec7332a0d3657a8b10087f8154cc2								syn68528234
file				DUPLICATE_FILENAME_2/0000321972.bam			2163493009	8e279d6e957a88f9ce79b87571c5c2b9								syn68528245
file				DUPLICATE_FILENAME_1/0000321988.bam			846926389	bc63960f9170df316b2ac447b1693031								syn68528247
file				DUPLICATE_FILENAME_1/0000321995.bam			836571197	3f9e7dc59ea48986a40d2e067b582cb3								syn68528250
file				DUPLICATE_FILENAME_1/0000322035.bam			1380665068	c783e04ce1243d92ab282dac9d41a471								syn68528255
file				DUPLICATE_FILENAME_1/0000322041.bam			1003367577	69ae36089ca34dd98f65ce9533d8885a								syn68528257
file				DUPLICATE_FILENAME_2/0000340456.bam			1942377422	387ad15ce9e21eec14d05d9e72ec0572								syn68528266
file				DUPLICATE_FILENAME_2/0000340463.bam			1335565933	2b83891354fb4ae2074f1ab8fcc7d3e8								syn68528268
file				DUPLICATE_FILENAME_1/0000340469.bam			1206482198	6383b228cf4af2618365a34d119173e1								syn68528270
file				DUPLICATE_FILENAME_2/0000346152.bam			915081620	3b9f5de7a03db12246f5f9ac19157643								syn68528272
file				DUPLICATE_FILENAME_1/0000366871.bam			1878554756	aa825ec9eb82bf943d11c053868791a7								syn68528274
file				DUPLICATE_FILENAME_1/0000367988.bam			940098342	f6dd0fb6b1223cb5b2b59cbcae9dbc19								syn68528275
file				DUPLICATE_FILENAME_1/0000368070.bam			1162935747	13b00cd687dd0fd2f470fed6e02be484								syn68528277
file				DUPLICATE_FILENAME_1/0000368112.bam			1919839634	1ca41efb4047466d27502f2b9798ecf9								syn68528280
file				DUPLICATE_FILENAME_1/0000382610.bam			1475244373	617c1eb3c3c95d1fb65ba374c0c83bde								syn68528287
file				DUPLICATE_FILENAME_1/0000382748.bam			1644486325	93a29c8013ac33479de2bd66de8183fa								syn68528290
file				DUPLICATE_FILENAME_1/0000382837.bam			1373094068	29b5dfa9bf32f01bf2b534825ebf3f4d								syn68528291
file				DUPLICATE_FILENAME_1/0000382886.bam			2709356247	129fcc8f7d1cf97dad777d595cc35db9								syn68528298
file				DUPLICATE_FILENAME_1/0000394763.bam			1510872467	386d68c0d21389c9536fbe780d229893								syn68528299
file				DUPLICATE_FILENAME_1/0000394880.bam			1262961054	4356f41669b55eda143ebfa39346cc5d								syn68528300
file				DUPLICATE_FILENAME_1/0000399183.bam			1681108813	ecf5c692355d9cd1779bf8b9f91738d4								syn68528302
file				DUPLICATE_FILENAME_1/0000404813.bam			1021821219	840af68dac1003b8ccd4942f15ddbc6c								syn68528303
file				DUPLICATE_FILENAME_1/0000424110.bam			661967489	a40c7a11c0c6c160051c364425258e39								syn68528305
file				DUPLICATE_FILENAME_1/0000424126.bam			2179854870	4f933314ab4b8128302b7a9e09301525								syn68528308
file				DUPLICATE_FILENAME_1/0000434093.bam			1621734234	fc5912b84948b5c5fb7861f27b245891								syn68528309
file				DUPLICATE_FILENAME_1/0000434105.bam			965484727	6a297d09c577f0d9b5465d9a1c114908								syn68528316
file				DUPLICATE_FILENAME_1/0000434568.bam			537156197	21c06e8c2397a3cb5807a9bdb482c35e								syn68528318
file				DUPLICATE_FILENAME_1/0000446970.bam			582298215	e09f90b26d01fbf8a43dc2aa81415c2a								syn68528319
file				DUPLICATE_FILENAME_1/0000447031.bam			821390963	7d4ae484412d5112a147bb5e24d4dad9								syn68528320
file				DUPLICATE_FILENAME_1/0000447063.bam			763475627	c409f23b476ccc6a15095c53a8777a77								syn68528321
file				DUPLICATE_FILENAME_1/0000447194.bam			1197188450	5521c9f80f38e2a177eb11dffc5cf6c8								syn68528322
file				3616_PM-1548_Ru1083d_IGO_12437_AC_12_Aligned.out.bam			14511194442	205681040bb1daa7ec5351b2ebe65e4b								syn68208482
file				Ru871_Aligned.out.bam			25188674878	67ba1e4b02c3b6f0f865889aca815c16								syn68208636
file				HTA6_2507_1-possorted_genome_bam.bam			66317778044	a4efede8b452a1cb085817b83da6a70d								syn64371662
file				HTA9_14_070_A_C322_S1474_L004_R1_001.fastq.gz			8858305	601511fc4f65d515fa1ee0fb5ecabf16								syn31548306
file				HTA9_14_070_A_C348_S1500_L004_R1_001.fastq.gz			56573698	a83189432a855e61c1046cb5cb9a01c1								syn31548348
file				HTA9_14_078_A_C278_S1046_L003_R1_001.fastq.gz			11182347	a43cd5ea42eb9af8ba6ba6c6387e587f								syn31548747
file				HTA9_14_078_A_C328_S1096_L003_R1_001.fastq.gz			34262945	19350952271feb089887a1620b683f3a								syn31548837
file				HTA9_15_059_A_C151_S535_L002_R1_001.fastq.gz			56378896	f7c0913b993615d2f51fdfc9e6de2945								syn31548996
file				HTA9_15_059_A_C171_S555_L002_R1_001.fastq.gz			38846226	645da8c7812fd9815e5a267d00087cb8								syn31549007
file				HTA9_15_059_A_C173_S557_L002_R1_001.fastq.gz			37655540	a0cedaabcf60230c8b514e578365ddea								syn31549011
file				HTA9_15_059_D_C366_S750_L002_R1_001.fastq.gz			11164754	9da6e20f78f370282319f243825b0ad8								syn31549187
file				HTA9_2_046_C100_S137_L004_R1_001.fastq.gz			51688479	d5bcdd05192b9d6ef35f258cdf6b0c3f								syn26535958
file				HTA9_2_046_C117_S154_L004_R1_001.fastq.gz			86852355	44fd2837bce7035752de63888457747d								syn26535987
file				HTA9_2_046_C274_S311_L004_R1_001.fastq.gz			47832411	8f0feca9e9730e304d1757e2db6ea5ae								syn26536254
file				HTA9_2_046_C309_S346_L004_R1_001.fastq.gz			61252316	6f26a76250ca1e6c77e6f1ce033bfbfb								syn26536326
file				HTA9_2_046_C82_S119_L001_R1_001.fastq.gz			50221596	08a153309377d114c86f734d4d1c2659								syn26536483
file				HTA9_2_046_C83_S120_L001_R1_001.fastq.gz			63756999	d8be1355369ae4b9875209d61d529b0b								syn26536495
file				HTA9_2_056_C493_S109_L002_R1_001.fastq.gz			66197406	86eb373b567d3051e323f0bd92c8991e								syn26536631
file				HTA9_2_056_C661_S277_L002_R1_001.fastq.gz			94344264	27373789db9219bf7884b93f6bf24418								syn26536831
file				HTA9_2_056_C732_S348_L002_R1_001.fastq.gz			31076168	edaa196f7f95712fce47f8e8d71c7df5								syn26536875
file				HTA9_2_056_C739_S355_L002_R1_001.fastq.gz			112591025	7020780088fb3da8ec8434c266914de0								syn26536884
file				HTA9_2_55_C2_S2_L001_R1_001.fastq.gz			37393854	15d406cac73c37dff122d44c519706ae								syn26536912
file				HTA9_3_1st_C207_S3015_L008_R1_001.fastq.gz			56311567	60d1051216b437fb1596028e3f94cc1f								syn26537013
file				HTA9_3_1st_C334_S3142_L008_R1_001.fastq.gz			54705465	79e5f43957c3573556b0ea915da8fd28								syn26537096
file				HTA9_3_1st_C358_S3166_L008_R1_001.fastq.gz			16655819	f11a58b49e3ad48e55b9b61cc8ce097a								syn26537100
file				HTA9_3_1st_C365_S3173_L008_R1_001.fastq.gz			21914994	a93aeedc762fef3434c6549589b47c25								syn26537108
file				HTA9_3_1st_C44_S2852_L008_R1_001.fastq.gz			68150149	3378f29f55c37174798c06df6a263b96								syn26537117
file				HTA9_3_2nd_C361_S1129_L003_R1_001.fastq.gz			43467070	c5fc779aa6c4969ce4ecc79f6c10e537								syn26537228
file				HTA9_3_2nd_C393_S1161_L003_R1_001.fastq.gz			20124582	6913172b9e5107ceea0161cf04e7dee1								syn26537255
file				HTA9_3_2nd_C66_S834_L003_R1_001.fastq.gz			43593406	9164673bfeba0d22c0c30103f66608f4								syn26537349
file				HTA9_14_070_A_C181_S1333_R1_001.sort.markdup.bam			18169585	cbc50656cfae595380f32d18166af45e								syn31547678
file				HTA9_14_070_A_C204_S1356_R1_001.sort.markdup.bam			66530323	60366e1fa8d5bc54dd13444e880cd880								syn31547692
file				HTA9_14_070_A_C351_S1503_R1_001.sort.markdup.bam			53194658	49321aa897220044cab133198e2e0ec9								syn31547824
file				HTA9_14_077_LCM_C47_S1631_R1_001.sort.markdup.bam			18578511	23eab13c961f590605170ff94b7fd42b								syn31547876
file				HTA9_14_078_A_C140_S908_R1_001.sort.markdup.bam			58367025	045a965ecd05128062e2c2e60cfb108c								syn31547926
file				HTA9_14_078_A_C203_S971_R1_001.sort.markdup.bam			42517737	bbf143fa25552b19dee77d90d7c57402								syn31548012
file				HTA9_14_078_A_C291_S1059_R1_001.sort.markdup.bam			10268392	5d2fb2f2a7296cdc0c1d856eb7107f73								syn31548165
file				HTA9_14_078_D_C356_S1124_R1_001.sort.markdup.bam			9441918	c3111e814bf9402287cc1972a6c7d2fd								syn31548390
file				HTA9_15_059_A_C232_S616_R1_001.sort.markdup.bam			49947698	0f6ce2bf7d4a3c78c3b32361624b592f								syn31548624
file				HTA9_15_059_A_C290_S674_R1_001.sort.markdup.bam			64367936	2b23347cd1d14bb18de83313f239f74d								syn31548725
file				HTA9_15_059_D_C356_S740_R1_001.sort.markdup.bam			42791943	c5767dd083e32996a6fa274613f55711								syn31548902
file				HTA9_2_046_C164_S201_R1_001.sort.bam			119251100	2b2c0698fb8a1ae0c1660f9a647183c7								syn26535675
file				HTA9_2_046_C196_S233_R1_001.sort.bam			160953817	610a57fa6ce5260a854b25dfdff6ab6c								syn26535685
file				HTA9_2_046_C291_S328_R1_001.sort.bam			284967557	66d97ed316407633033aaa4620daf804								syn26535743
file				HTA9_2_056_C458_S74_R1_001.sort.bam			46988183	5b611d50947a83a61dc067d13cfae069								syn26535832
file				HTA9_3_1st_C108_S2916_R1_001.sort.bam			80174669	38171bcd9aaa5caf5998e0f61982e642								syn26536151
file				HTA9_3_1st_C112_S2920_R1_001.sort.bam			63112901	160f144e75ae53234ff088d3f67b5387								syn26536174
file				HTA9_3_1st_C223_S3031_R1_001.sort.bam			58904225	5d9d156ea46f8d3f5caafa716dc959e2								syn26536286
file				HTA9_3_1st_C224_S3032_R1_001.sort.bam			72001259	a676d49308c268bb5f500e668b93573c								syn26536289
file				HTA9_3_1st_C61_S2869_R1_001.sort.bam			85932875	cf3241b4804a2a1ce34a971563d7a863								syn26536494
file				HTA9_3_2nd_C191_S959_R1_001.sort.bam			36800313	6b1984798b80035c3a3e33e1a91ce550								syn26536558
file				HTA9_3_2nd_C202_S970_R1_001.sort.bam			35812529	2b071dc6e405edb40993315eab140275								syn26536572
file				HTA9_3_2nd_C208_S976_R1_001.sort.bam			28602524	b021a23643b4e2edda1b8a4abcb6fec7								syn26536579
file				HTA9_3_2nd_C388_S1156_R1_001.sort.bam			35735621	93c995fd14f646629ba4da5fa6a19fb2								syn26536677
file				HTA9_3_2nd_C414_S1182_R1_001.sort.bam			45240978	b60583fd81298390e4c9c1d7529a018c								syn26536724
file				HTA9_3_2nd_C462_S1230_R1_001.sort.bam			59094651	e8b22278e20fc558af526f8b4c99c08e								syn26536773
file				HTA9_3_2nd_C481_S1249_R1_001.sort.bam			39983127	168071b41d8c9d9b0073f8e62f053d11								syn26536797
