type	study.study_id	sample.sample_id	file_name	file_type	file_size	md5sum	experimental_strategy_and_data_subtypes	entityid	file_description	file_url_in_cds	submission_version	checksum_value	checksum_algorithm	crdc_id	file_mapping_level	release_datetime	is_supplementary_file
file	phs002371_HTAN	HTA11_2951_2000001011	HTA11_2951_2000001011523002.ome.tif	OME-TIFF	8452983195	2119b36e5bd969491b9d12dc1c4527ea	WXS; RNA-Seq	syn61376224									
file	phs002371_HTAN	HTA11_2951_2000001011	HTA11_2951_2000001011523003.ome.tif	OME-TIFF	3696597165	994e9816e018b7bc20c1c5cbbcd5f477	WXS; RNA-Seq	syn61376227									
file	phs002371_HTAN	HTA11_3077_2000001011	HTA11_3077_2000001011523001.ome.tif	OME-TIFF	6284155027	0d047f2e67a498453d4e8858f4abe367	WXS; RNA-Seq	syn61376241									
file	phs002371_HTAN	HTA11_3077_2000001011	HTA11_3077_2000001011523002.ome.tif	OME-TIFF	11827954709	ce1cf56fbc092f19f6ecd609a61b3ee5	WXS; RNA-Seq	syn61376250									
file	phs002371_HTAN	HTA11_3077_2000001011	HTA11_3077_2000001011523003.ome.tif	OME-TIFF	4024843718	8f2bd6f57a6eb0303300b96dbe7a8813	WXS; RNA-Seq	syn61376256									
file	phs002371_HTAN	HTA11_3077_2000001011	HTA11_3077_2000001011523004.ome.tif	OME-TIFF	6170815015	6fd9b67466d000a83db86af84cb055d9	WXS; RNA-Seq	syn61376260									
file	phs002371_HTAN	HTA11_3252_2000001011	HTA11_3252_2000001011523001.ome.tif	OME-TIFF	2317710893	5779d1e934cdd83d7642aa264c9cb974	WXS; RNA-Seq	syn61376263									
file	phs002371_HTAN	HTA11_3252_2000001011	HTA11_3252_2000001011523002.ome.tif	OME-TIFF	2065788213	0c77423570c95932c8b8e0e2ae7a751c	WXS; RNA-Seq	syn61376268									
file	phs002371_HTAN	HTA11_3252_2000001011	HTA11_3252_2000001011523003.ome.tif	OME-TIFF	609877413	463318a88d436373726bc026d53f4e58	WXS; RNA-Seq	syn61376270									
file	phs002371_HTAN	HTA11_3252_2000001011	HTA11_3252_2000001011523004.ome.tif	OME-TIFF	1052525053	29e2b4ed17411597826b0caff77a8d55	WXS; RNA-Seq	syn61376272									
file	phs002371_HTAN	HTA11_3252_2000001011	HTA11_3252_2000001011523005.ome.tif	OME-TIFF	2166278749	f816bb5a09a685f3bbc0186deff38ea0	WXS; RNA-Seq	syn61376275									
file	phs002371_HTAN	HTA11_3252_2000001011	HTA11_3252_2000001011523006.ome.tif	OME-TIFF	2360697049	6d31167fb351c5822b03516c7c00990d	WXS; RNA-Seq	syn61376277									
file	phs002371_HTAN	HTA11_3331_2000001011	HTA11_3331_2000001011523001.ome.tif	OME-TIFF	41347551721	f79b766c45116313ac9bc78439b90291	WXS; RNA-Seq	syn61376334									
file	phs002371_HTAN	HTA11_3361_2000001011	HTA11_3361_2000001011523001.ome.tif	OME-TIFF	558091335	40fc0e019d107b18e496e32ff8603f94	WXS; RNA-Seq	syn61376339									
file	phs002371_HTAN	HTA11_3361_2000001011	HTA11_3361_2000001011523002.ome.tif	OME-TIFF	1346809899	734898f66cf3316667e1f423941f6a06	WXS; RNA-Seq	syn61376340									
file	phs002371_HTAN	HTA11_3361_2000001011	HTA11_3361_2000001011523003.ome.tif	OME-TIFF	1067556689	a7d44f8105b2daa2caf216133333eb06	WXS; RNA-Seq	syn61376347									
file	phs002371_HTAN	HTA11_3361_2000001011	HTA11_3361_2000001011523004.ome.tif	OME-TIFF	1322486993	466dd81b7160adf252874127ec71a41c	WXS; RNA-Seq	syn61376349									
file	phs002371_HTAN	HTA11_3361_2000001011	HTA11_3361_2000001011523005.ome.tif	OME-TIFF	1462962967	0d5fc83da7d0cf2b6a775318388886a0	WXS; RNA-Seq	syn61376352									
file	phs002371_HTAN	HTA11_3361_2000001011	HTA11_3361_2000001011523006.ome.tif	OME-TIFF	1441565131	cb4d4cdeb1976fab20a1b68cb8fad0c8	WXS; RNA-Seq	syn61376355									
file	phs002371_HTAN	HTA11_3361_2000001011	HTA11_3361_2000001011523007.ome.tif	OME-TIFF	1078529835	570fb3e0e1c36b4faaeac2c93e469229	WXS; RNA-Seq	syn61376363									
file	phs002371_HTAN	HTA11_3361_2000001011	HTA11_3361_2000001011523008.ome.tif	OME-TIFF	591315857	2bbdb32bd8de4df7736aa8e473fcc25f	WXS; RNA-Seq	syn61376367									
file	phs002371_HTAN	HTA11_3361_2000001011	HTA11_3361_2000001011523009.ome.tif	OME-TIFF	892683759	2778c7800ccbcf74da72a05db83b8e86	WXS; RNA-Seq	syn61376370									
file	phs002371_HTAN	HTA11_3361_2000001011	HTA11_3361_2000001011523010.ome.tif	OME-TIFF	491753261	05448263ed82a565f3281e46f4eff088	WXS; RNA-Seq	syn61376372									
file	phs002371_HTAN	HTA11_3410_2000001011	HTA11_3410_2000001011523001.ome.tif	OME-TIFF	4721357022	bbab4ddfc210d9946fb3f8b50429cb19	WXS; RNA-Seq	syn61376393									
file	phs002371_HTAN	HTA11_3410_2000001011	HTA11_3410_2000001011523002.ome.tif	OME-TIFF	2474106667	787e891d2f7f3c9108e482e826d3ea12	WXS; RNA-Seq	syn61376410									
file	phs002371_HTAN	HTA11_3410_2000001011	HTA11_3410_2000001011523003.ome.tif	OME-TIFF	1614388919	3c844379ae6966470fb269640d4fb35d	WXS; RNA-Seq	syn61376418									
file	phs002371_HTAN	HTA11_3410_2000001011	HTA11_3410_2000001011523004.ome.tif	OME-TIFF	2956894429	142ee486c787996471af8bb58117ceae	WXS; RNA-Seq	syn61376427									
file	phs002371_HTAN	HTA11_3410_2000001011	HTA11_3410_2000001011523005.ome.tif	OME-TIFF	1578854377	df8d359ccf90925561c8aedf3d63b910	WXS; RNA-Seq	syn61376432									
file	phs002371_HTAN	HTA11_347_2000001011	HTA11_347_2000001011523001.ome.tif	OME-TIFF	3403618672	08d663a7d4aee4da2051b278516f7e16	WXS; RNA-Seq	syn61376444									
file	phs002371_HTAN	HTA11_347_2000001011	HTA11_347_2000001011523002.ome.tif	OME-TIFF	3398323940	c6fc9172e10a630a559c0190da8f51e9	WXS; RNA-Seq	syn61376460									
file	phs002371_HTAN	HTA11_347_2000001011	HTA11_347_2000001011523003.ome.tif	OME-TIFF	2874206418	bf0e8bdbff3a1419bcdf45affa292199	WXS; RNA-Seq	syn61376481									
file	phs002371_HTAN	HTA11_377_2000001011	HTA11_377_2000001011523001.ome.tif	OME-TIFF	2548359247	f284503807696ef546a253d6753b7439	WXS; RNA-Seq	syn61376496									
file	phs002371_HTAN	HTA11_377_2000001011	HTA11_377_2000001011523002.ome.tif	OME-TIFF	3726568915	aed7d8c42df0ccbab3d0581c13666ec3	WXS; RNA-Seq	syn61376515									
file	phs002371_HTAN	HTA11_377_2000001011	HTA11_377_2000001011523003.ome.tif	OME-TIFF	614591591	27440fc7ebf41daf1639ff6312c100b6	WXS; RNA-Seq	syn61376517									
file	phs002371_HTAN	HTA11_4255_2000001011	HTA11_4255_2000001011523001.ome.tif	OME-TIFF	832065811	fa37b37f92fe2d70ee52a4ef0e450904	WXS; RNA-Seq	syn61376573									
file	phs002371_HTAN	HTA11_4255_2000001011	HTA11_4255_2000001011523002.ome.tif	OME-TIFF	1597992213	49a691b3baec7177b013d336d45ffe45	WXS; RNA-Seq	syn61376576									
file	phs002371_HTAN	HTA11_4781_2000001011	HTA11_4781_2000001011523001.ome.tif	OME-TIFF	2342651481	099709249515567f8b7e1b8bcdd5f86b	WXS; RNA-Seq	syn61376582									
file	phs002371_HTAN	HTA11_4781_2000001011	HTA11_4781_2000001011523002.ome.tif	OME-TIFF	1536135245	e8d75525732a1b0147b49d057434e922	WXS; RNA-Seq	syn61376589									
file	phs002371_HTAN	HTA11_4781_2000001011	HTA11_4781_2000001011523003.ome.tif	OME-TIFF	4497654241	22d16850de6261ba0f41985d9350d310	WXS; RNA-Seq	syn61376595									
file	phs002371_HTAN	HTA11_4814_2000001011	HTA11_4814_2000001011523001.ome.tif	OME-TIFF	2666576072	e5841e2174d84c2143ff494df7426f9e	WXS; RNA-Seq	syn61376599									
file	phs002371_HTAN	HTA11_5212_2000001011	HTA11_5212_2000001011523001.ome.tif	OME-TIFF	4788492669	efaf060cf12b96e560bf5da7faa94851	WXS; RNA-Seq	syn61376605									
file	phs002371_HTAN	HTA11_5216_2000001011	HTA11_5216_2000001011523001.ome.tif	OME-TIFF	1642056011	486e3469a236ce9c3cfbc417aa3bb7bc	WXS; RNA-Seq	syn61376608									
file	phs002371_HTAN	HTA11_5216_2000001011	HTA11_5216_2000001011523002.ome.tif	OME-TIFF	1368441265	66359f43229366932b54edd6f4e752dd	WXS; RNA-Seq	syn61376614									
file	phs002371_HTAN	HTA11_5363_2000001011	HTA11_5363_2000001011523001.ome.tif	OME-TIFF	5234212319	ae3ead1caa37dd28690362bb4593eae5	WXS; RNA-Seq	syn61376622									
file	phs002371_HTAN	HTA11_546_2000001011	HTA11_546_2000001011523001.ome.tif	OME-TIFF	1137350195	255df012778ce90e07fffbce0b8e4fb8	WXS; RNA-Seq	syn61376624									
file	phs002371_HTAN	HTA11_546_2000001011	HTA11_546_2000001011523002.ome.tif	OME-TIFF	3939133360	5e33da694af43f9424595039bd5d7e06	WXS; RNA-Seq	syn61376635									
file	phs002371_HTAN	HTA11_6025_2000001011	HTA11_6025_2000001011523001.ome.tif	OME-TIFF	2281923677	3ba42679aa1bb1910210fbbb8e0bca55	WXS; RNA-Seq	syn61376673									
file	phs002371_HTAN	HTA11_6025_2000001011	HTA11_6025_2000001011523002.ome.tif	OME-TIFF	1793618115	182fef77bf51aef0cfde8ebe8b1f6c5e	WXS; RNA-Seq	syn61376677									
file	phs002371_HTAN	HTA11_6025_2000001011	HTA11_6025_2000001011523003.ome.tif	OME-TIFF	2842508855	fc5188212fdd522e3bafa92be02b2327	WXS; RNA-Seq	syn61376685									
file	phs002371_HTAN	HTA11_6025_2000001011	HTA11_6025_2000001011523004.ome.tif	OME-TIFF	4944323517	8bcbbaabe470686717bb3b1bcb838bd9	WXS; RNA-Seq	syn61376690									
file	phs002371_HTAN	HTA11_6134_2000001011	HTA11_6134_2000001011523001.ome.tif	OME-TIFF	186279313	4d5f884e6cf64af3e6f992ada6420c82	WXS; RNA-Seq	syn61376691									
file	phs002371_HTAN	HTA11_6147_2000001011	HTA11_6147_2000001011523001.ome.tif	OME-TIFF	2684399861	14d8d181be45827cdd779da0633b74c7	WXS; RNA-Seq	syn61376695									
file	phs002371_HTAN	HTA11_6310_2000001011	HTA11_6310_2000001011523001.ome.tif	OME-TIFF	1796913903	1b3fe01dbe307b7bbc956a9e751f9460	WXS; RNA-Seq	syn61376699									
file	phs002371_HTAN	HTA11_6310_2000001011	HTA11_6310_2000001011523002.ome.tif	OME-TIFF	706036113	fb63aad064a340ae6dbea8cbb68c0952	WXS; RNA-Seq	syn61376700									
file	phs002371_HTAN	HTA11_6310_2000001011	HTA11_6310_2000001011523003.ome.tif	OME-TIFF	1594785461	00f2ab6269739f2d27ddfb2818cc3a29	WXS; RNA-Seq	syn61376702									
file	phs002371_HTAN	HTA11_6310_2000001011	HTA11_6310_2000001011523004.ome.tif	OME-TIFF	1727017125	f67670a263af448d1add42632239e698	WXS; RNA-Seq	syn61376708									
file	phs002371_HTAN	HTA11_696_2000001011	HTA11_696_2000001011523001.ome.tif	OME-TIFF	1860484025	d6629ffb961880caf98a316c129ded51	WXS; RNA-Seq	syn61376711									
file	phs002371_HTAN	HTA11_7663_2000001011	HTA11_7663_2000001011523001.ome.tif	OME-TIFF	137895726	6d266d54cff7dc3558630fdc8b044967	WXS; RNA-Seq	syn61376712									
file	phs002371_HTAN	HTA11_7663_2000001011	HTA11_7663_2000001011523002.ome.tif	OME-TIFF	370116469	d2884c0eb6fe08bcafb8646c3b094ed7	WXS; RNA-Seq	syn61376714									
file	phs002371_HTAN	HTA11_7862_2000002021	HTA11_7862_2000002021523001.ome.tif	OME-TIFF	280820552	626172953637fad1b1e4524f4da610ce	WXS; RNA-Seq	syn61376716									
file	phs002371_HTAN	HTA11_7862_2000002021	HTA11_7862_2000002021523002.ome.tif	OME-TIFF	102285862	600028f1929f2e31ee1e186b89466b48	WXS; RNA-Seq	syn61376717									
file	phs002371_HTAN	HTA11_7862_2000002021	HTA11_7862_2000002021523003.ome.tif	OME-TIFF	55020020	491d50e00f008422593a9d80d0c88d4b	WXS; RNA-Seq	syn61376718									
file	phs002371_HTAN	HTA11_8622_2000001011	HTA11_8622_2000001011523001.ome.tif	OME-TIFF	50664700	588c1d3d662763edca7580e83c4d4697	WXS; RNA-Seq	syn61376720									
file	phs002371_HTAN	HTA11_8622_2000001011	HTA11_8622_2000001011523002.ome.tif	OME-TIFF	191460076	5457f391c7677fd42917e0e6f040106c	WXS; RNA-Seq	syn61376721									
file	phs002371_HTAN	HTA11_8622_2000001011	HTA11_8622_2000001011523003.ome.tif	OME-TIFF	246069002	cb10675ad6fbd32d83be90425c79b7e3	WXS; RNA-Seq	syn61376723									
file	phs002371_HTAN	HTA11_8622_2000001011	HTA11_8622_2000001011523004.ome.tif	OME-TIFF	164485961	d28f27bd3122aeccff77298856f783f9	WXS; RNA-Seq	syn61376724									
file	phs002371_HTAN	HTA11_8622_2000001011	HTA11_8622_2000001011523005.ome.tif	OME-TIFF	145520627	e25f2eff05c4bcd6a012243378814ca2	WXS; RNA-Seq	syn61376727									
file	phs002371_HTAN	HTA11_99999900222_33476	HTA11_99999900222_33476523001.ome.tif	OME-TIFF	8752413379	638bcfdde29941eb5d290e0c1348de85	WXS; RNA-Seq	syn61376745									
file	phs002371_HTAN	HTA11_99999900222_33476	HTA11_99999900222_33476523002.ome.tif	OME-TIFF	16348012281	d93ec13f68d46d65f33762b147daa045	WXS; RNA-Seq	syn61376791									
file	phs002371_HTAN	HTA11_99999900222_33476	HTA11_99999900222_33476523003.ome.tif	OME-TIFF	11446082505	f67dd2fc0e5d2051b746acb93c743110	WXS; RNA-Seq	syn61376836									
file	phs002371_HTAN	HTA11_99999901587_33475	HTA11_99999901587_33475523001.ome.tif	OME-TIFF	9440433509	90808c7467db3f12095b7527fe0987e6	WXS; RNA-Seq	syn61376860									
file	phs002371_HTAN	HTA11_99999901587_33475	HTA11_99999901587_33475523002.ome.tif	OME-TIFF	9204763902	08b4cf05473246b661107190e9f3bb80	WXS; RNA-Seq	syn61376884									
file	phs002371_HTAN	HTA11_99999901587_33475	HTA11_99999901587_33475523003.ome.tif	OME-TIFF	10844264085	88a7faa87742fc0ee1352cabb7aa990a	WXS; RNA-Seq	syn61376914									
file	phs002371_HTAN	HTA11_99999905785_33468	HTA11_99999905785_33468523001.ome.tif	OME-TIFF	9131188027	86aaff7100e6034e7cf862e0b90be032	WXS; RNA-Seq	syn61376940									
file	phs002371_HTAN	HTA11_99999905785_33468	HTA11_99999905785_33468523002.ome.tif	OME-TIFF	10732655229	480583f22db8dd16be53bab47227c227	WXS; RNA-Seq	syn61376972									
file	phs002371_HTAN	HTA11_99999905785_33468	HTA11_99999905785_33468523003.ome.tif	OME-TIFF	8506664433	aa55fd6339170f2a3507fc2257afcc75	WXS; RNA-Seq	syn61377005									
file	phs002371_HTAN	HTA11_9999991586_84599	HTA11_9999991586_84599523001.ome.tif	OME-TIFF	22369415149	5df3bd7e319e3b4a40660ed8e5166265	WXS; RNA-Seq	syn61377049									
file	phs002371_HTAN	HTA11_9999991586_84599	HTA11_9999991586_84599523002.ome.tif	OME-TIFF	25451742169	74b6560213de06466a79ecc6b5592817	WXS; RNA-Seq	syn61377100									
file	phs002371_HTAN	HTA11_9999991586_84599	HTA11_9999991586_84599523003.ome.tif	OME-TIFF	24036796277	016132394aa5e95fb90b04b5b10e30f2	WXS; RNA-Seq	syn61377134									
file	phs002371_HTAN	HTA11_99999933430_84221	HTA11_99999933430_84221523001.ome.tif	OME-TIFF	12553571351	5e68e441d12560783a2795834ba17cd8	WXS; RNA-Seq	syn61377161									
file	phs002371_HTAN	HTA11_99999933430_84221	HTA11_99999933430_84221523002.ome.tif	OME-TIFF	15530625889	437a4df2501c2317869c11d7352bb5fc	WXS; RNA-Seq	syn61377186									
file	phs002371_HTAN	HTA11_99999933430_84221	HTA11_99999933430_84221523003.ome.tif	OME-TIFF	8124132566	c41cbc0951119526ce6da46ab1611446	WXS; RNA-Seq	syn61377210									
file	phs002371_HTAN	HTA11_99999933430_84221	HTA11_99999933430_84221523004.ome.tif	OME-TIFF	13427879127	02dc15170d661016bc1adeb7bb8146d5	WXS; RNA-Seq	syn61377232									
file	phs002371_HTAN	HTA11_99999933430_84221	HTA11_99999933430_84221523005.ome.tif	OME-TIFF	7105352597	30a3373726fc7ffa4021a9e78603f83e	WXS; RNA-Seq	syn61377241									
file	phs002371_HTAN	HTA11_99999933430_84221	HTA11_99999933430_84221523006.ome.tif	OME-TIFF	2755490362	b9a4b695ec451c8be60abefdf0858f1f	WXS; RNA-Seq	syn61377244									
file	phs002371_HTAN	HTA11_99999940364_33479	HTA11_99999940364_33479523001.ome.tif	OME-TIFF	6910262225	4185be4e31ff6841cfc1a90228d87cd4	WXS; RNA-Seq	syn61377251									
file	phs002371_HTAN	HTA11_99999940364_33479	HTA11_99999940364_33479523002.ome.tif	OME-TIFF	9254879767	76370c183dcc6fce249e5b71c9cd5076	WXS; RNA-Seq	syn61377265									
file	phs002371_HTAN	HTA11_99999940364_33479	HTA11_99999940364_33479523003.ome.tif	OME-TIFF	6464245898	39a532aed61a7123bd796cb9eb3dfd76	WXS; RNA-Seq	syn61377273									
file	phs002371_HTAN	HTA11_99999940364_33479	HTA11_99999940364_33479523004.ome.tif	OME-TIFF	9230816643	05e4a65493621917f84d048e17a8a87b	WXS; RNA-Seq	syn61377285									
file	phs002371_HTAN	HTA11_99999940364_33479	HTA11_99999940364_33479523005.ome.tif	OME-TIFF	7072469740	ecddafe80f0dac00b1c8f10be3d82ab8	WXS; RNA-Seq	syn61377299									
file	phs002371_HTAN	HTA11_99999940364_33479	HTA11_99999940364_33479523006.ome.tif	OME-TIFF	4657284680	5f8e1b5012901f4f700bbc6110ac80e4	WXS; RNA-Seq	syn61377309									
file	phs002371_HTAN	HTA11_99999954273_84216	HTA11_99999954273_84216523001.ome.tif	OME-TIFF	16268641617	f3f80e71c455910e61273f37301060e9	WXS; RNA-Seq	syn61377332									
file	phs002371_HTAN	HTA11_99999954273_84216	HTA11_99999954273_84216523002.ome.tif	OME-TIFF	27512173495	ef121a25e1ca3b41e38a5060290f07bf	WXS; RNA-Seq	syn61377370									
file	phs002371_HTAN	HTA11_99999954273_84216	HTA11_99999954273_84216523003.ome.tif	OME-TIFF	20209384821	c377194cd06f2709c8ecde3fe0f22939	WXS; RNA-Seq	syn61377394									
file	phs002371_HTAN	HTA11_99999954273_84216	HTA11_99999954273_84216523004.ome.tif	OME-TIFF	11939003833	bace4a60db39e877dbcde343aff83c27	WXS; RNA-Seq	syn61377409									
file	phs002371_HTAN	HTA11_99999959460_84226	HTA11_99999959460_84226523001.ome.tif	OME-TIFF	17774565403	c8188cad0d861fbb905191c810d62be3	WXS; RNA-Seq	syn61377464									
file	phs002371_HTAN	HTA11_99999959460_84226	HTA11_99999959460_84226523002.ome.tif	OME-TIFF	17712151183	665a789cfde5763a952680d8af629d82	WXS; RNA-Seq	syn61377506									
file	phs002371_HTAN	HTA11_99999959460_84226	HTA11_99999959460_84226523003.ome.tif	OME-TIFF	18391882933	f99be6f524957d76fb1fc87517a13ef7	WXS; RNA-Seq	syn61377559									
file	phs002371_HTAN	HTA11_99999959460_84226	HTA11_99999959460_84226523004.ome.tif	OME-TIFF	19070372041	96715561dbc9c9d333ca16a3d03fca57	WXS; RNA-Seq	syn61377602									
file	phs002371_HTAN	HTA11_99999959460_84226	HTA11_99999959460_84226523005.ome.tif	OME-TIFF	13285866995	d563ae50285020ceae6ad40546e6e142	WXS; RNA-Seq	syn61377639									
file	phs002371_HTAN	HTA11_99999959600_84594	HTA11_99999959600_84594523001.ome.tif	OME-TIFF	1588511710	289c5cab898d75be76f922a4d48b0168	WXS; RNA-Seq	syn61377645									
file	phs002371_HTAN	HTA11_99999959600_84594	HTA11_99999959600_84594523002.ome.tif	OME-TIFF	1649598898	61f85f23cb88b0cc776277a18a45e574	WXS; RNA-Seq	syn61377650									
file	phs002371_HTAN	HTA11_99999959600_84594	HTA11_99999959600_84594523003.ome.tif	OME-TIFF	1509471452	e3021b63776d578e9b5810afd8682e97	WXS; RNA-Seq	syn61377654									
file	phs002371_HTAN	HTA11_99999959600_84594	HTA11_99999959600_84594523004.ome.tif	OME-TIFF	996793264	ec09a2c105764d211d3575d9578782ce	WXS; RNA-Seq	syn61377658									
file	phs002371_HTAN	HTA11_99999959667_84596	HTA11_99999959667_84596523001.ome.tif	OME-TIFF	1614170778	7cd081880f2e677c17847d47481d359e	WXS; RNA-Seq	syn61377665									
file	phs002371_HTAN	HTA11_99999959667_84596	HTA11_99999959667_84596523002.ome.tif	OME-TIFF	1722207446	3044831369accfede5c6dd949406cca5	WXS; RNA-Seq	syn61377670									
file	phs002371_HTAN	HTA11_99999959667_84596	HTA11_99999959667_84596523003.ome.tif	OME-TIFF	1445880378	7eaea71c4c4624060cdf5a3bb3640fa4	WXS; RNA-Seq	syn61377680									
file	phs002371_HTAN	HTA11_99999959667_84596	HTA11_99999959667_84596523004.ome.tif	OME-TIFF	822391181	dae3f8b434de8d3361d75461e419ff2e	WXS; RNA-Seq	syn61377684									
file	phs002371_HTAN	HTA11_99999959667_84596	HTA11_99999959667_84596523005.ome.tif	OME-TIFF	652635806	73c4951be7db82ec7ec046af78d6c6d2	WXS; RNA-Seq	syn61377686									
file	phs002371_HTAN	HTA11_99999971397_80384186056	HTA11_99999971397_80384186056523002.ome.tif	OME-TIFF	16621870207	f08fe8216727d89c0bc2d0d535bf188d	WXS; RNA-Seq	syn61377739									
file	phs002371_HTAN	HTA11_99999971397_80384186056	HTA11_99999971397_80384186056523003.ome.tif	OME-TIFF	16539540915	a90b6a04206e9983ab24879194c8c164	WXS; RNA-Seq	syn61377787									
file	phs002371_HTAN	HTA11_99999971397_80384186056	HTA11_99999971397_80384186056523004.ome.tif	OME-TIFF	19281921427	3998e09611e0a0bac2155395c631368f	WXS; RNA-Seq	syn61377828									
file	phs002371_HTAN	HTA11_99999971397_80384286055	HTA11_99999971397_80384286055523001.ome.tif	OME-TIFF	1769568442	551b397a837c611bafd54562e59dc1c1	WXS; RNA-Seq	syn61377834									
file	phs002371_HTAN	HTA11_99999971397_80384286055	HTA11_99999971397_80384286055523002.ome.tif	OME-TIFF	1681964058	1f58821a4070a3743c1781cfc4dbbd1e	WXS; RNA-Seq	syn61377839									
file	phs002371_HTAN	HTA11_99999971397_80384286055	HTA11_99999971397_80384286055523003.ome.tif	OME-TIFF	1876931620	f787152212e43e9cf97f8da20b32fe29	WXS; RNA-Seq	syn61377843									
file	phs002371_HTAN	HTA11_99999971397_80384286055	HTA11_99999971397_80384286055523004.ome.tif	OME-TIFF	1609921044	aae669a4fa4a32ec5f11cd1cfac3bb62	WXS; RNA-Seq	syn61377852									
file	phs002371_HTAN	HTA11_99999971397_80384286055	HTA11_99999971397_80384286055523005.ome.tif	OME-TIFF	1476127351	cd20eacf9f0f9fbc42ea222e63e18b1a	WXS; RNA-Seq	syn61377857									
file	phs002371_HTAN	HTA11_99999971397_80384286055	HTA11_99999971397_80384286055523006.ome.tif	OME-TIFF	1095450353	7dcde426e2b5a6fc40ae2143a0b709a3	WXS; RNA-Seq	syn61377860									
file	phs002371_HTAN	HTA11_999999003_1	S003T.ome.tiff	OME-TIFF	1199855659	76d39c15a1be5458940e1200f0ab4753	WXS; RNA-Seq	syn68383207									
file	phs002371_HTAN	HTA11_999999012_1	S012TL.ome.tiff	OME-TIFF	3817341088	aeceb7b0dc2c2cec5d6ef3e8f9f090e5	WXS; RNA-Seq	syn68383218									
file	phs002371_HTAN	HTA11_999999026_1	S026TL.ome.tiff	OME-TIFF	2833838760	0c120ee4e8f8fee6883d20642921c359	WXS; RNA-Seq	syn68383230									
