type	study.study_id	sample.sample_id	file_name	file_type	file_size	md5sum	experimental_strategy_and_data_subtypes	entityid	file_description	file_url_in_cds	submission_version	checksum_value	checksum_algorithm	crdc_id	file_mapping_level	release_datetime	is_supplementary_file
file	phs002371_HTAN	HTA9_36_12	504171_ROI06.ome.tif	OME-TIFF	72267419	015cfeab7e50a0712462d8487bd65f2b	Pathological	syn68516896									
file	phs002371_HTAN	HTA9_36_12	504171_ROI07.ome.tif	OME-TIFF	60292559	94a9477ab7fd674e0d9ffd32cf6c1b25	Pathological	syn68516897									
file	phs002371_HTAN	HTA9_36_12	504171_ROI08.ome.tif	OME-TIFF	73410875	edd843c48af529caeafa946bebbfedc9	Pathological	syn68516898									
file	phs002371_HTAN	HTA9_36_12	504171_ROI09.ome.tif	OME-TIFF	53397917	f72c0d7c2f46f42935795048f7baff6b	Pathological	syn68516899									
file	phs002371_HTAN	HTA9_36_12	504171_ROI10.ome.tif	OME-TIFF	54233178	86f7d3746de9e8f18c6e30be7e775827	Pathological	syn68516900									
file	phs002371_HTAN	HTA9_36_12	504171_ROI11.ome.tif	OME-TIFF	44402386	217b8010d18444a33e0b8ca8a2776110	Pathological	syn68516901									
file	phs002371_HTAN	HTA9_36_12	504171_ROI12.ome.tif	OME-TIFF	56317976	b56231ab0d58cdce94ddc592662a7900	Pathological	syn68516902									
file	phs002371_HTAN	HTA9_36_12	504171_ROI13.ome.tif	OME-TIFF	47892790	fee9cfbfd1f2d528f0137b3ea9564b2e	Pathological	syn68516903									
file	phs002371_HTAN	HTA9_36_12	504171_ROI14.ome.tif	OME-TIFF	49019069	37d8997484e0ab705079955cdc3e10b4	Pathological	syn68516904									
file	phs002371_HTAN	HTA9_36_12	504171_ROI15.ome.tif	OME-TIFF	35436600	196b2fe60fd7cb5513968f1875850486	Pathological	syn68516906									
file	phs002371_HTAN	HTA9_36_12	504171_ROI16.ome.tif	OME-TIFF	61278235	2172b81f251d6ca6c275ec850d921ccf	Pathological	syn68516907									
file	phs002371_HTAN	HTA9_36_12	504171_ROI17.ome.tif	OME-TIFF	64265537	ec679fceda559bb2a82cbbe04546f72f	Pathological	syn68516908									
file	phs002371_HTAN	HTA9_36_12	504171_ROI18.ome.tif	OME-TIFF	47303723	14a8ccec4c2606d13fb1a080f6e3a473	Pathological	syn68516909									
file	phs002371_HTAN	HTA9_36_12	504171_ROI19.ome.tif	OME-TIFF	44883658	4cda9a4f3e49482242d304a803934a8c	Pathological	syn68516910									
file	phs002371_HTAN	HTA9_36_12	504171_ROI20.ome.tif	OME-TIFF	60060746	9d2b3a3ba9a4779d5373e7dc8270fe83	Pathological	syn68516911									
file	phs002371_HTAN	HTA9_42_30	504182.ome.tif	OME-TIFF	447246881	ad1403f628a55a8c3ff94cd70b4206e9	Pathological	syn68516913									
file	phs002371_HTAN	HTA9_42_30	504182_ROI01.ome.tif	OME-TIFF	40961229	131047c61d70bbce525425c835b96940	Pathological	syn68516914									
